epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
<<<<<<< HEAD
0,0.3944676792748382,0.8383097,0.23274876070080472,0.87649125
1,0.13762918840679786,0.93416184,0.13523566784622118,0.93872356
2,0.11417730950252877,0.9368749,0.14794308535874118,0.89545417
3,0.10914490457927457,0.93734705,0.12539729614155967,0.9384607
4,0.10747056936582376,0.9384665,0.1141312071006339,0.9540827
5,0.10667993050607197,0.9391875,0.1075784111178472,0.9584799
6,0.10597116548762875,0.9401841,0.10785225004716,0.9581788
7,0.10586828832125528,0.9397386,0.1064297961878576,0.9589005
8,0.10564973600221068,0.9398543,0.10298895579716796,0.95923746
9,0.105566454269515,0.93963104,0.10892773618682663,0.9584034
10,0.10543690608939987,0.93952346,0.10745619008917312,0.9583174
11,0.10496420804328016,0.9405231,0.10769717564264147,0.9589268
12,0.10498066936531789,0.9402834,0.109854562212081,0.95572925
13,0.10479023290511551,0.9404248,0.10423892664487058,0.9594979
14,0.10468014349389157,0.94027215,0.10612604008813159,0.9595601
15,0.10447497703672262,0.9409471,0.10721268111570934,0.9594669
16,0.10447928152833885,0.94053024,0.10670286426134039,0.9587595
17,0.10443795430590978,0.94020456,0.11299829938834657,0.95531344
18,0.104349216302819,0.94027114,0.10478800965640034,0.95877385
=======
0,0.33400586564411977,0.87723005,0.2258253717090709,0.87556875
1,0.11905862410185795,0.9342919,0.173310329939598,0.8853382
2,0.10925631519817035,0.93755907,0.12606981827755886,0.9439715
3,0.1075997866594079,0.93734604,0.11720132315105827,0.9587834
4,0.10680264103362039,0.93827397,0.10653554590290461,0.9595959
5,0.10629692555838757,0.9386458,0.10834818345710627,0.9595099
6,0.10598804339990833,0.93886596,0.10504804404564136,0.9597035
7,0.10576133057206104,0.93912095,0.11029641649563024,0.9586926
8,0.10559001221132899,0.9390442,0.11097950169075504,0.95889574
9,0.10526227308151749,0.93941903,0.10625678362266983,0.9597561
10,0.1051730710841282,0.9393893,0.11151383407540366,0.9582051
11,0.10510950674435203,0.9390964,0.11251026619280965,0.95729935
12,0.1048601997732545,0.9396187,0.10438577325364781,0.9599305
13,0.10469611683681541,0.9397314,0.10337405790670047,0.95968676
14,0.10460405575651582,0.9397611,0.10932980484703328,0.9582672
15,0.10444341151204285,0.9401032,0.10914365747277319,0.9585014
16,0.10445467744950658,0.939969,0.10384621137502456,0.95980865
17,0.10433681892879294,0.94010115,0.10642023841055859,0.9593259
18,0.10425510216384413,0.9401206,0.11523512971865657,0.9535498
19,0.10434335157759132,0.9397775,0.11469256749418578,0.95435274
20,0.10428412879512725,0.9401063,0.10478255657650451,0.95920163
21,0.10422974019846132,0.93975395,0.10904283365181584,0.95849186
22,0.10413141808357214,0.9402517,0.11618417202194119,0.95164514
23,0.1039856996254112,0.94043607,0.1058529878146666,0.9593665
>>>>>>> 5b92917968e61daf1b0f56b84625eff535b533fe
