epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.2401415130689424,0.91425836,0.09679288116235193,0.9730421
1,0.20364510208288822,0.9293644,0.0969337793686978,0.97290564
2,0.2025829755989339,0.92962027,0.0965182267572598,0.9729535
3,0.20255214189178905,0.92962366,0.09556174865265112,0.97294277
4,0.20197386659136118,0.9296523,0.0944887601021947,0.9728017
5,0.20152468169795926,0.92976034,0.0959482858563731,0.9728603
6,0.20127586097746425,0.92985404,0.09385890312202766,0.972891
7,0.20113106770365102,0.9298603,0.09473158794489224,0.9728814
8,0.20153071701352795,0.9297698,0.09456025087060262,0.97290814
9,0.20138182346427094,0.9297652,0.09582561719817716,0.9727592
10,0.20121058548719678,0.9298229,0.09514337608787164,0.972886
11,0.2010319604099985,0.9298809,0.09450284653276025,0.97280276
12,0.20088573370544155,0.9299213,0.09432057013372523,0.9726899
13,0.20078306162199072,0.9299706,0.09425816566179379,0.97275317
14,0.20068411127183902,0.9299757,0.0941212883646188,0.9728192
