training_time,cloud_cover
0.5016948262850444,10
0.4452069759368896,20
0.405569052696228,30
0.3608538428942362,40
0.3067965944608053,50
0.2676058570543925,60
0.21305689414342244,70
0.15479728778203328,80
0.0962847908337911,90
