epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.4228178156968088,0.8508465,0.23304319851554853,0.9431411
1,0.22564539620798862,0.9255256,0.19831694298138447,0.94321984
2,0.2040616409892367,0.9285079,0.18530521386487403,0.9467128
3,0.19631329887473747,0.9290151,0.18342790302463216,0.9440232
4,0.1924359682547419,0.92934424,0.180244256515236,0.94830865
5,0.19015284624081286,0.9296932,0.1776644949534085,0.94674534
6,0.18855170570327276,0.9299491,0.17608236212763098,0.947166
7,0.18722039481698943,0.93013984,0.17421375388954902,0.94841176
8,0.18558810491629954,0.9300189,0.17119506890617905,0.94860715
9,0.1818631102556472,0.9306121,0.16765911732129674,0.95057213
10,0.17878106337318136,0.93154377,0.1738746629570368,0.94384134
11,0.17702373861337528,0.9318497,0.17422801398439197,0.94804263
12,0.17616026841528085,0.9322835,0.1735588505268511,0.9494078
13,0.175839048715803,0.932244,0.17876792107138417,0.9496602
14,0.17514979935457003,0.9325918,0.17955076038160592,0.94117075
15,0.17473733036681205,0.9326197,0.17839021483598763,0.94550234
16,0.1743087973716125,0.9328081,0.17943216992928493,0.94937253
17,0.1739725632798502,0.93283373,0.17602062306145258,0.94726914
18,0.17393705030951412,0.9328221,0.17569830751775994,0.9443
19,0.17363871658042979,0.93288606,0.17576633793316984,0.94796395
