epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.21787995459702147,0.9408945,0.03301851656276721,0.9908934
1,0.07054017068445864,0.9801606,0.031846939166672215,0.990804
2,0.06885992813867256,0.9803441,0.03192954116770263,0.99075073
3,0.06820987438882348,0.98036456,0.03160506718028315,0.9907499
4,0.06763964880072558,0.98040056,0.031010932760195915,0.9908401
5,0.0673022529309845,0.9804523,0.03084558220493196,0.99084324
6,0.06709790342283517,0.98043954,0.030749478004265154,0.9907766
7,0.06695393557003326,0.980462,0.03107590422793561,0.990855
8,0.06687576275259724,0.9804933,0.03132254799635101,0.99090207
9,0.06676260032785913,0.9805067,0.030871337266258247,0.99086833
10,0.06663605096912413,0.9805084,0.03051402360181438,0.99076873
11,0.06656718168286162,0.9805232,0.030892762301002834,0.99084795
12,0.06648505089724144,0.9805057,0.03028928755484954,0.9906825
13,0.06641815660765435,0.9805225,0.03050259728310868,0.9908056
14,0.06634221108895201,0.98051584,0.03077941345173713,0.9908009
15,0.06627449337922653,0.98053026,0.029906415972953692,0.9907891
