training_time,cloud_cover
2.258253991603852,10
1.9447783867518107,20
1.7428308725357056,30
1.467874745527903,40
1.2107732534408568,50
0.9710259914398194,60
0.7650628447532654,70
0.5125710169474283,80
0.26080753008524576,90
