cloud_cover,training_time
10.0,1.023619258403778
20.0,0.64973224401474
30.0,0.6761398394902547
40.0,0.5653121709823609
50.0,0.6475847442944844
60.0,1.3658063968022665
70.0,0.9068017522493999
80.0,1.256591471036275
90.0,0.7408921440442403
