cloud_cover,lr_min,lr_max,lr_avg
10.0,1.438635230064392,1.8848469257354736,1.438635230064392
30.0,1.4370362758636475,1.8768500089645386,1.4370362758636475
50.0,1.4604946374893188,1.8592604398727417,1.4604946374893188
70.0,1.4679996967315674,1.8099995851516724,1.4679996967315674
90.0,1.3294117450714111,1.552941083908081,1.3294117450714111
