cloud_cover,training_time
10.0,0.6527618487675985
20.0,0.7625216722488404
30.0,0.6785851160685221
40.0,0.6664875070254008
50.0,0.6532471299171447
60.0,0.7678174575169882
70.0,1.0436958471934001
80.0,0.8964349627494812
90.0,1.0432570815086364
