epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.13047536841146837,0.9563642,0.044264291226610616,0.9883645
1,0.05766528607749406,0.98119086,0.043793857178770434,0.9885006
2,0.05686379077935992,0.98117596,0.04363713864027826,0.9886764
3,0.056564337154086375,0.9811576,0.04426341637633313,0.98760086
4,0.056127612588027495,0.9811906,0.04546824274566896,0.9883502
5,0.05574638120968789,0.9812175,0.0451422814548478,0.98823965
6,0.055402256559859225,0.9812585,0.04409159715107819,0.98870194
7,0.05511015713125,0.98123294,0.04636025985801429,0.9874809
8,0.05509803194398371,0.98120975,0.04427369723707214,0.9874803
9,0.054795989732823104,0.9811922,0.04390033191516731,0.9877388
10,0.054532997766191166,0.98120815,0.04191406285261749,0.9882303
11,0.0542885531544732,0.9811829,0.04574618738115738,0.9869863
12,0.05410888321324851,0.9811725,0.045431246701062335,0.9873206
13,0.05391054201200669,0.9811834,0.041798021151617536,0.9880029
14,0.05379271949222607,0.9811927,0.04189673267367669,0.98823774
15,0.05371990339951422,0.9811629,0.039238368503712255,0.98829925
16,0.05399639539906749,0.9811573,0.04155708144527817,0.9880501
17,0.053925826253762674,0.9811791,0.05166146254752904,0.9814833
18,0.05388570713244434,0.98116314,0.04143797000132077,0.9887181
19,0.053821656773919736,0.9811943,0.044748539203494336,0.9872771
20,0.05372904104424695,0.98118687,0.047819658704239126,0.9845442
21,0.053642287459161844,0.98116106,0.04032289957064771,0.9877531
22,0.053590421085581985,0.98117304,0.04249511249376895,0.98690176
23,0.0535338560051494,0.9811738,0.03880314182565079,0.9882036
24,0.05346616151575169,0.98117965,0.04420402146262928,0.9868968
25,0.053443200433386684,0.9811709,0.03975454328250052,0.9879942
