cloud_cover,lr_min,lr_max,lr_avg
10.0,0.5050253868103027,0.9759126901626587,0.5050253868103027
20.0,0.5407413244247437,1.011112928390503,0.5407413244247437
30.0,0.6296460032463074,1.176108479499817,0.6296460032463074
40.0,0.7027912735939026,1.5418806076049805,0.7027912735939026
50.0,0.8325290679931641,1.6451780796051025,0.8325290679931641
60.0,0.542137861251831,1.154560923576355,0.542137861251831
70.0,0.4555024206638336,1.0470150709152222,0.4555024206638336
80.0,0.5182383060455322,0.9992168545722961,0.5182383060455322
90.0,0.5869495272636414,1.020128607749939,0.5869495272636414
