epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.22180939565028035,0.9269027,0.0211042131856815,0.9947864
1,0.015963657291469303,0.9957667,0.01534426392362314,0.9947441
2,0.01447997953059025,0.99587005,0.015350588248253224,0.99475247
3,0.014138654077059656,0.9959008,0.015003844080800492,0.99481684
4,0.013905838934601959,0.99592835,0.014914798123701974,0.9949489
5,0.013752469647295904,0.99596626,0.014796969390152041,0.9949804
6,0.013652642478677795,0.99597406,0.015273411666411602,0.9948252
7,0.01359062938983389,0.9959829,0.014771078443918475,0.99490863
8,0.013536052671526261,0.9959745,0.014922690269828644,0.9948163
9,0.013478756803888119,0.9959907,0.014925351989013642,0.9948905
10,0.0134384019765057,0.99598455,0.01454261627214898,0.9951896
11,0.013398571446340166,0.99599636,0.014635664955831552,0.9949357
