epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.10917261088522984,0.9731443,0.05857325144618817,0.987388
1,0.012485899748583098,0.99665475,0.05594824236930691,0.987669
2,0.011967126533978276,0.99672276,0.05454980254188061,0.9877422
3,0.011778761895680244,0.9967368,0.054555214971985025,0.98771775
4,0.011628157484532265,0.9967543,0.05204271239773581,0.9877195
5,0.011526366536211245,0.9967745,0.05245146142977767,0.98791254
6,0.011472693584545909,0.996786,0.05169043719709852,0.9879281
7,0.01143544233641714,0.9967914,0.05179611349632832,0.9879218
8,0.011438240414062018,0.99679285,0.05248749050231586,0.9877792
9,0.011395136240347012,0.99679935,0.05261049217233185,0.9879003
10,0.011371692920845281,0.9968037,0.05239742390488442,0.9878292
11,0.01133809397180986,0.9968035,0.051329284542285816,0.9879487
12,0.011319024494060213,0.9968044,0.052133201722709424,0.9878961
13,0.01130423741904677,0.9968143,0.05158549446583273,0.9879344
14,0.011290237021312915,0.9968161,0.05158346421318652,0.98790413
