epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.15018740841128392,0.950987,0.10287515932043757,0.96977115
1,0.08596628066854327,0.96853864,0.0871328977036368,0.9701665
2,0.0845937538872018,0.9687477,0.07675138432811822,0.9749891
3,0.08398669973125622,0.9688338,0.0698113622522617,0.97485435
4,0.08343364795785413,0.9689231,0.07261771823757754,0.9713222
5,0.08291412672654774,0.96896917,0.07414015792704547,0.9744875
6,0.08262287909017257,0.96905375,0.06676999966350058,0.9749412
7,0.08239783420435855,0.96902615,0.07137730987229075,0.9688511
8,0.08223808611316255,0.96903163,0.0794327653226953,0.97348547
9,0.08204781955770246,0.9690389,0.07100871760996186,0.9693812
10,0.08184522343439943,0.9689928,0.07248333541985466,0.9695944
11,0.08170082869689775,0.96897566,0.07134765177738836,0.9748701
12,0.08150104870218054,0.9689603,0.06667909509626249,0.97248155
13,0.08136099465202223,0.9688216,0.06957613189612108,0.9720904
14,0.08116272494748557,0.96875364,0.08065790634080292,0.9726832
15,0.08098817540132006,0.96867454,0.07005223358907403,0.97488713
16,0.08082761879691872,0.96879375,0.06599906211392292,0.9736209
