cloud_cover,lr_min,lr_max,lr_avg
10.0,1.4483859539031982,1.877417802810669,1.4483859539031982
30.0,1.4377549886703491,1.864284873008728,1.4377549886703491
50.0,1.4691182374954224,1.8602954149246216,1.4691182374954224
70.0,1.4722219705581665,1.7888885736465454,1.4722219705581665
90.0,1.2400001287460327,1.2400001287460327,1.2400001287460327
