cloud_cover,lr_min,lr_max,lr_avg
10.0,1.3961260318756104,1.8895403146743774,1.3961260318756104
30.0,1.4233825206756592,1.8960175514221191,1.4233825206756592
50.0,1.4479740858078003,1.897300124168396,1.4479740858078003
70.0,1.4515467882156372,1.8628871440887451,1.4515467882156372
90.0,1.4411762952804565,1.7764703035354614,1.4411762952804565
