epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.23968743824823505,0.9326923,0.08125862149998297,0.9757654
1,0.04458171002852002,0.9898464,0.07375542509267663,0.98103833
2,0.0387688005006952,0.9901052,0.07309344652232322,0.9807456
3,0.03728371686364617,0.99027264,0.07174812271052206,0.98126
4,0.03650690030672756,0.9903975,0.0756496199431228,0.97429055
5,0.035959609357797635,0.9904657,0.07301639974667094,0.9811051
6,0.03563480193398577,0.99052656,0.08218034021400333,0.9705181
7,0.0352423525623346,0.9905242,0.0877738294131533,0.967655
8,0.03510094865699736,0.990529,0.09868634193525043,0.9656786
9,0.034883444453569286,0.9905479,0.11061557836895532,0.9631295
10,0.034755007956378516,0.99059415,0.08859769699623614,0.9672685
11,0.03467875032251412,0.9905625,0.0893547928157057,0.9676408
12,0.03452462250314044,0.99059236,0.09819579940636641,0.96610343
13,0.03444035815049036,0.99060696,0.09849439614612387,0.96646434
