training_time,cloud_cover
0.3308302958806356,10
0.281110684076945,20
0.2742589553197225,30
0.2219484647115072,40
0.18290213346481324,50
0.24985294739405314,60
0.12981592814127604,70
0.07976411581039429,80
0.05016343990961712,90
