epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.2249868181495938,0.9373264,0.036555699260078144,0.99494845
1,0.022498203562002023,0.9952341,0.02197232188854268,0.9953088
2,0.017223397881311945,0.99535674,0.02181212388951663,0.99529403
3,0.016707232133582033,0.9954006,0.022035064501683636,0.99517685
4,0.01644313759202395,0.9954069,0.021342948250970568,0.9952243
5,0.016215333284791945,0.99541205,0.02124812421638307,0.99521095
6,0.016099384480951048,0.99543554,0.02111488512009843,0.99524504
7,0.01596196993434562,0.99543875,0.02105689394691116,0.99526733
8,0.01593860841244444,0.99546796,0.02076371488101095,0.99532664
9,0.01581224745954932,0.9954756,0.0210750523849775,0.9952495
10,0.015713125687034635,0.99551374,0.02043396317410594,0.9953118
11,0.015654424573842824,0.99550545,0.02052688671507557,0.9952866
12,0.015590983244906686,0.99554485,0.020573846335634884,0.99529403
13,0.01553426336398528,0.9955595,0.020379750959586093,0.9953088
14,0.015455508517314536,0.99554616,0.02055140658904233,0.9952866
15,0.015463490427384579,0.9955512,0.020226554022573975,0.99535185
16,0.01542805584054224,0.99557984,0.020498099414995984,0.9952184
17,0.015384590166031175,0.9955722,0.020614945046400407,0.99520206
18,0.015270005549522216,0.9956161,0.020545326564665435,0.9951991
