lr,losses
0.10000000149011612,0.943415641784668
0.10597484558820724,0.9391019344329834
0.11194968968629837,0.9431642293930054
0.1179245337843895,0.9388892650604248
0.12389937788248062,0.9402755498886108
0.12987421452999115,0.9248801469802856
0.13584905862808228,0.9384171366691589
0.1418239027261734,0.9385273456573486
0.14779874682426453,0.9303901195526123
0.15377359092235565,0.930292010307312
0.15974843502044678,0.9215205907821655
0.1657232791185379,0.9182246923446655
0.17169812321662903,0.9162684679031372
0.17767296731472015,0.9218900203704834
0.18364781141281128,0.9005364179611206
0.1896226555109024,0.8995026350021362
0.19559749960899353,0.8914674520492554
0.20157234370708466,0.8976730108261108
0.20754718780517578,0.8960868120193481
0.2135220319032669,0.8778691291809082
0.21949687600135803,0.8836648464202881
0.22547172009944916,0.8792721629142761
0.23144656419754028,0.8762069940567017
0.2374214082956314,0.8737055063247681
0.24339625239372253,0.8745137453079224
0.24937109649181366,0.8603197336196899
0.2553459405899048,0.8518304228782654
0.2613207697868347,0.8580471277236938
0.26729559898376465,0.8467411994934082
0.2732704281806946,0.8483396768569946
0.2792452573776245,0.8449762463569641
0.28522008657455444,0.8289457559585571
0.2911949157714844,0.8313345313072205
0.2971697449684143,0.8208913803100586
0.30314457416534424,0.8196223974227905
0.30911940336227417,0.8129545450210571
0.3150942325592041,0.8074663877487183
0.32106906175613403,0.7918984889984131
0.32704389095306396,0.8088573217391968
0.3330187201499939,0.7942702174186707
0.33899354934692383,0.7929174304008484
0.34496837854385376,0.7780010104179382
0.3509432077407837,0.7776916027069092
0.3569180369377136,0.7742335796356201
0.36289286613464355,0.7706902623176575
0.3688676953315735,0.7731471657752991
0.3748425245285034,0.7521668672561646
0.38081735372543335,0.7611196041107178
0.3867921829223633,0.7358286380767822
0.3927670121192932,0.7433881759643555
0.39874184131622314,0.7422579526901245
0.4047166705131531,0.7283639311790466
0.410691499710083,0.7253240346908569
0.41666632890701294,0.7240256071090698
0.42264115810394287,0.7217720746994019
