cloud_cover,lr_min,lr_max,lr_avg
10.0,1.3071695566177368,1.8063822984695435,1.3071695566177368
30.0,1.3115954399108887,1.744312047958374,1.3115954399108887
50.0,1.3863998651504517,1.8546702861785889,1.3863998651504517
70.0,1.442202091217041,1.904130458831787,1.442202091217041
90.0,1.449999213218689,1.8499988317489624,1.449999213218689
