cloud_cover,lr_min,lr_max,lr_avg
10.0,1.3285540342330933,1.8919011354446411,1.3285540342330933
30.0,1.3533657789230347,1.896232008934021,1.3533657789230347
50.0,1.3752868175506592,1.8964850902557373,1.3752868175506592
70.0,1.4097063541412354,1.901611566543579,1.4097063541412354
90.0,1.4515467882156372,1.8824747800827026,1.4515467882156372
