cloud_cover,lr_min,lr_max,lr_avg
10.0,1.305873155593872,1.8094477653503418,1.305873155593872
30.0,1.3292081356048584,1.8524998426437378,1.3292081356048584
50.0,1.3650240898132324,1.8867847919464111,1.3650240898132324
70.0,1.4299976825714111,1.900865912437439,1.4299976825714111
90.0,1.4641032218933105,1.8538470268249512,1.4641032218933105
