cloud_cover,lr_min,lr_max,lr_avg
10.0,1.3170076608657837,1.8425893783569336,1.3170076608657837
30.0,1.3453432321548462,1.8419753313064575,1.3453432321548462
50.0,1.3168549537658691,1.7598358392715454,1.3168549537658691
70.0,1.4023480415344238,1.892958641052246,1.4023480415344238
90.0,1.4647893905639648,1.839437484741211,1.4647893905639648
