epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.4557013452260353,0.8176287,0.23189756878301696,0.9354966
1,0.21505654019950413,0.9286818,0.1736392122560363,0.95287794
2,0.19227778088444927,0.93424743,0.1606928561733281,0.9551139
3,0.18202161089063243,0.9371328,0.16729627194056818,0.95144784
4,0.17215815210595728,0.93855894,0.19896796624526875,0.94343925
5,0.1656665892660345,0.9401419,0.17177755998831937,0.9548416
6,0.16254701154984127,0.94110954,0.16232832537299674,0.9553174
7,0.16063027169510952,0.94183916,0.1616657617301488,0.9549571
8,0.16005949981202025,0.94203717,0.16873188339837136,0.9530815
9,0.159209372760834,0.94214207,0.1799889804896357,0.9541568
10,0.15888464167827174,0.9422352,0.1684824541737369,0.95529264
11,0.1585218813379289,0.9422552,0.16483840778320008,0.95530087
12,0.15829662957746982,0.942359,0.1644123022170594,0.9550534
