cloud_cover,training_time
10.0,3.3168143590291344
20.0,2.268030329545339
30.0,2.697603436311086
40.0,2.9175901055335998
50.0,1.7071534951527914
60.0,4.4436293005943295
70.0,3.395083745320638
80.0,3.3158228596051535
90.0,2.505235199133555
