training_time,cloud_cover
0.60539710521698,10
0.552975857257843,20
0.4865656812985738,30
0.41986628373463947,40
0.34906529585520424,50
0.2788096825281779,60
0.2167086601257324,70
0.15108689069747924,80
0.08098260958989463,90
