training_time,cloud_cover
0.2867724180221557,10
0.2627399682998657,20
0.2257830301920573,30
0.19807285865147908,40
0.16685524781545005,50
0.16740142107009887,60
0.11023526986440024,70
0.09413344065348307,80
0.05869061946868896,90
