epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.13417136091529283,0.9504049,0.018241508444052854,0.9959324
1,0.013607899088715252,0.9962338,0.017792050805054086,0.996226
2,0.012944074373756399,0.99637955,0.0174641903469737,0.9960886
3,0.012667787766871073,0.99648625,0.0169051823872444,0.99618995
4,0.01236015808500514,0.99654657,0.01692834275522716,0.99628437
5,0.012129055710811314,0.9966165,0.01675200829714838,0.99625003
6,0.012025957993776534,0.9966312,0.01684513628170284,0.9962723
7,0.011916058312228785,0.99664813,0.016749806399217772,0.9962586
8,0.01189236982075782,0.9966415,0.01675554065669177,0.9962861
9,0.011822360187254358,0.99666214,0.016945463960652375,0.99630326
10,0.011782135663908337,0.99666137,0.01694617522889406,0.99630153
11,0.011720706212551687,0.9966805,0.016772030225728506,0.9962964
12,0.01171622754788449,0.9966805,0.016818880899723877,0.9962878
13,0.011648930455504383,0.99670404,0.016847881545303676,0.99628264
